%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2023 126 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 48.00 6.80 -999.00 -999.00 512.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 76.50 827.90 -999.00
2023 126 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 45.00 7.10 -999.00 -999.00 476.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 156.20 517.90 -999.00
2023 126 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 42.00 6.60 -999.00 -999.00 430.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 311.40 171.00 -999.00
2023 126 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 45.00 5.80 -999.00 -999.00 420.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 395.60 35.00 -999.00
2023 126 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 47.00 6.00 -999.00 -999.00 605.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 468.40 187.80 -999.00
2023 126 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 54.00 6.10 -999.00 -999.00 638.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 442.00 273.90 -999.00
2023 126 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 55.00 6.20 -999.00 -999.00 582.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 356.50 332.10 -999.00
2023 126 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 49.00 6.40 -999.00 -999.00 469.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 283.70 323.20 -999.00
2023 126 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.20000 47.00 6.70 -999.00 -999.00 268.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 189.30 183.00 -999.00
2023 126 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 49.00 6.80 -999.00 -999.00 362.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 136.20 633.90 -999.00
2023 126 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 53.00 6.50 -999.00 -999.00 184.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 66.10 517.10 -999.00
2023 126 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 56.00 5.90 -999.00 -999.00 65.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 28.80 310.80 -999.00
2023 126 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 55.00 5.60 -999.00 -999.00 3.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 3.10 0.40 -999.00
2023 126 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 53.00 5.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 127 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 53.00 5.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 127 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 49.00 4.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 127 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 52.00 3.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 127 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 59.00 2.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 127 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 61.00 1.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 127 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 65.00 0.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 127 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 65.00 0.50 -999.00 -999.00 24.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 13.20 140.40 -999.00
2023 127 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 64.00 1.50 -999.00 -999.00 119.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.30 488.20 -999.00
2023 127 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 55.00 4.30 -999.00 -999.00 250.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.20 675.30 -999.00
2023 127 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 52.00 5.20 -999.00 -999.00 387.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.90 777.80 -999.00
2023 127 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 40.00 6.70 -999.00 -999.00 518.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 74.10 839.40 -999.00
2023 127 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 42.00 7.20 -999.00 -999.00 630.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.30 860.40 -999.00
2023 127 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 42.00 7.20 -999.00 -999.00 713.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.00 896.90 -999.00
2023 127 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 35.00 7.70 -999.00 -999.00 763.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.10 910.40 -999.00
2023 127 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 35.00 8.00 -999.00 -999.00 772.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.50 907.10 -999.00
2023 127 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 38.00 8.20 -999.00 -999.00 744.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.60 906.50 -999.00
2023 127 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 39.00 8.70 -999.00 -999.00 678.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.80 894.00 -999.00
2023 127 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 37.00 9.10 -999.00 -999.00 584.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.00 874.00 -999.00
2023 127 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 37.00 9.60 -999.00 -999.00 462.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 69.50 817.60 -999.00
2023 127 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 34.00 9.60 -999.00 -999.00 315.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.50 648.80 -999.00
2023 127 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 37.00 9.10 -999.00 -999.00 143.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.00 321.70 -999.00
2023 127 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 40.00 8.60 -999.00 -999.00 48.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 39.60 58.80 -999.00
2023 127 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 44.00 7.80 -999.00 -999.00 4.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 3.80 0.00 -999.00
2023 127 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 51.00 6.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 54.00 6.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 57.00 5.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 61.00 4.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 66.00 3.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 58.00 4.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 128 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 59.00 4.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 128 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 67.00 3.60 -999.00 -999.00 23.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 14.20 120.90 -999.00
2023 128 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 66.00 4.40 -999.00 -999.00 115.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 38.80 431.90 -999.00
2023 128 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 58.00 6.20 -999.00 -999.00 256.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.60 678.50 -999.00
2023 128 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 59.00 7.20 -999.00 -999.00 400.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.50 783.30 -999.00
2023 128 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 60.00 8.10 -999.00 -999.00 515.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.90 801.50 -999.00
2023 128 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 53.00 8.60 -999.00 -999.00 635.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.60 882.80 -999.00
2023 128 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 54.00 8.40 -999.00 -999.00 717.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.40 907.30 -999.00
2023 128 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 49.00 9.20 -999.00 -999.00 762.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.60 913.10 -999.00
2023 128 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 51.00 9.70 -999.00 -999.00 768.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.10 903.80 -999.00
2023 128 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.40000 49.00 9.90 -999.00 -999.00 740.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.00 899.40 -999.00
2023 128 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.20000 55.00 9.70 -999.00 -999.00 671.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.70 882.70 -999.00
2023 128 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 50.00 9.90 -999.00 -999.00 577.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.20 837.50 -999.00
2023 128 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 43.00 10.70 -999.00 -999.00 457.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.40 801.90 -999.00
2023 128 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 39.00 11.10 -999.00 -999.00 320.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 61.10 709.30 -999.00
2023 128 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 39.00 10.90 -999.00 -999.00 188.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.40 594.40 -999.00
2023 128 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 43.00 10.40 -999.00 -999.00 68.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.60 337.70 -999.00
2023 128 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 53.00 9.00 -999.00 -999.00 9.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 6.80 11.60 -999.00
2023 128 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 56.00 8.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 56.00 7.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 60.00 6.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 65.00 5.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 72.00 5.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 81.00 4.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 85.00 3.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 129 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 84.00 3.10 -999.00 -999.00 30.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 16.10 183.60 -999.00
2023 129 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 65.00 5.20 -999.00 -999.00 128.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 39.20 506.40 -999.00
2023 129 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 55.00 6.80 -999.00 -999.00 261.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.30 687.60 -999.00
2023 129 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 60.00 7.50 -999.00 -999.00 394.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.30 747.10 -999.00
2023 129 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 68.00 8.00 -999.00 -999.00 501.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 122.90 710.20 -999.00
2023 129 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 64.00 9.10 -999.00 -999.00 584.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 214.60 582.30 -999.00
2023 129 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 66.00 9.40 -999.00 -999.00 665.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 195.50 660.90 -999.00
2023 129 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 58.00 10.20 -999.00 -999.00 718.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 211.80 675.80 -999.00
2023 129 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 48.00 11.50 -999.00 -999.00 755.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 198.00 736.00 -999.00
2023 129 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 40.00 12.40 -999.00 -999.00 747.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 193.60 756.30 -999.00
2023 129 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 33.00 13.00 -999.00 -999.00 680.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 136.40 809.50 -999.00
2023 129 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 33.00 13.50 -999.00 -999.00 573.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.10 771.70 -999.00
2023 129 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 36.00 13.30 -999.00 -999.00 459.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 98.10 741.70 -999.00
2023 129 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 41.00 12.80 -999.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.40 712.20 -999.00
2023 129 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 42.00 12.70 -999.00 -999.00 190.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 59.10 539.40 -999.00
2023 129 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 44.00 12.50 -999.00 -999.00 67.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 35.90 228.20 -999.00
2023 129 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 50.00 11.10 -999.00 -999.00 6.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 5.80 0.00 -999.00
2023 129 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 53.00 10.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 53.00 9.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 54.00 9.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 62.00 7.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 64.00 7.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 63.00 7.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 70.00 5.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 130 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 77.00 5.10 -999.00 -999.00 20.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 17.20 39.30 -999.00
2023 130 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 75.00 6.00 -999.00 -999.00 99.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.80 225.60 -999.00
2023 130 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 54.00 9.20 -999.00 -999.00 243.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.20 559.20 -999.00
2023 130 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 49.00 10.70 -999.00 -999.00 391.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 699.40 -999.00
2023 130 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 48.00 11.70 -999.00 -999.00 506.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 107.80 739.30 -999.00
2023 130 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 52.00 12.40 -999.00 -999.00 591.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 133.10 722.40 -999.00
2023 130 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 54.00 12.70 -999.00 -999.00 694.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 190.20 710.30 -999.00
2023 130 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 53.00 13.10 -999.00 -999.00 746.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 215.60 708.30 -999.00
2023 130 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 46.00 14.00 -999.00 -999.00 746.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 190.50 732.20 -999.00
2023 130 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 44.00 14.10 -999.00 -999.00 671.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 259.00 563.00 -999.00
2023 130 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 41.00 14.50 -999.00 -999.00 666.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 112.90 820.90 -999.00
2023 130 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 38.00 14.90 -999.00 -999.00 581.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.70 830.20 -999.00
2023 130 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 38.00 15.10 -999.00 -999.00 454.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 99.50 723.80 -999.00
2023 130 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 37.00 15.10 -999.00 -999.00 308.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.70 575.90 -999.00
2023 130 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 37.00 15.00 -999.00 -999.00 172.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 73.40 411.20 -999.00
2023 130 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 38.00 14.80 -999.00 -999.00 66.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 39.40 206.80 -999.00
2023 130 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 39.00 14.10 -999.00 -999.00 10.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.00 6.60 -999.00
2023 130 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 45.00 12.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 54.00 10.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 57.00 9.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 60.00 8.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 66.00 7.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 68.00 7.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 66.00 7.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 74.00 6.80 -999.00 -999.00 30.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 20.40 115.10 -999.00
2023 131 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 73.00 8.00 -999.00 -999.00 129.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 44.00 455.90 -999.00
2023 131 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 51.00 12.70 -999.00 -999.00 257.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 59.60 647.90 -999.00
2023 131 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 37.00 14.80 -999.00 -999.00 389.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.80 746.10 -999.00
2023 131 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 33.00 15.20 -999.00 -999.00 513.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 131 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 32.00 15.70 -999.00 -999.00 627.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.90 838.70 -999.00
2023 131 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 29.00 16.40 -999.00 -999.00 710.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 105.30 846.10 -999.00
2023 131 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 27.00 16.70 -999.00 -999.00 761.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 140.80 820.30 -999.00
2023 131 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 29.00 17.50 -999.00 -999.00 731.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 178.60 723.80 -999.00
2023 131 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 30.00 17.20 -999.00 -999.00 704.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 149.00 754.60 -999.00
2023 131 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 32.00 17.20 -999.00 -999.00 652.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.20 789.20 -999.00
2023 131 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 33.00 17.20 -999.00 -999.00 569.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 98.10 793.60 -999.00
2023 131 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 38.00 16.10 -999.00 -999.00 451.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.30 730.50 -999.00
2023 131 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 40.00 16.20 -999.00 -999.00 323.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.00 651.60 -999.00
2023 131 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 35.00 16.90 -999.00 -999.00 192.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.70 541.50 -999.00
2023 131 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 35.00 16.80 -999.00 -999.00 82.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 32.80 357.50 -999.00
2023 131 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 39.00 15.90 -999.00 -999.00 11.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 7.90 19.00 -999.00
